Date,O,H,L,C,50_MA
2025-01-29 13:35:00,1.04054,1.04068,1.04,1.04001,1.0412286
2025-01-29 13:40:00,1.04,1.04016,1.03993,1.04,1.041188
2025-01-29 13:45:00,1.04,1.04016,1.03986,1.03997,1.041144
2025-01-29 13:50:00,1.03997,1.04002,1.0397,1.03994,1.0411062
2025-01-29 13:55:00,1.03994,1.04022,1.03994,1.04015,1.0410781999999998
2025-01-29 14:00:00,1.04015,1.04034,1.04006,1.04028,1.041053
2025-01-29 14:05:00,1.0403,1.0404,1.0401,1.04014,1.041024
2025-01-29 14:10:00,1.04013,1.0403,1.03985,1.03987,1.0409858
2025-01-29 14:15:00,1.03983,1.04001,1.03936,1.03976,1.0409344
2025-01-29 14:20:00,1.03977,1.04001,1.03956,1.03967,1.04088
2025-01-29 14:25:00,1.03966,1.03993,1.03951,1.03955,1.0408156000000002
2025-01-29 14:30:00,1.03952,1.04014,1.03949,1.03983,1.0407632
2025-01-29 14:35:00,1.03984,1.04007,1.03982,1.04006,1.0407136
2025-01-29 14:40:00,1.04006,1.04034,1.04005,1.04026,1.0406668
2025-01-29 14:45:00,1.04026,1.04031,1.04009,1.04009,1.040612
2025-01-29 14:50:00,1.0401,1.04033,1.03994,1.04018,1.0405614
2025-01-29 14:55:00,1.04017,1.04047,1.03995,1.0404,1.0405178000000002
2025-01-29 15:00:00,1.04039,1.04056,1.03998,1.04018,1.0404744000000001
2025-01-29 15:05:00,1.04018,1.04021,1.03956,1.03962,1.0404186
2025-01-29 15:10:00,1.03964,1.03974,1.03881,1.03919,1.0403734
2025-01-29 15:15:00,1.03918,1.0392,1.03857,1.03863,1.0403214
2025-01-29 15:20:00,1.03862,1.03907,1.03849,1.03851,1.0402664
2025-01-29 15:25:00,1.03836,1.0388,1.03822,1.03874,1.0402128
2025-01-29 15:30:00,1.03875,1.03892,1.03833,1.03865,1.0401616
2025-01-29 15:35:00,1.03865,1.03928,1.03845,1.03906,1.0401154
2025-01-29 15:40:00,1.03907,1.03921,1.03877,1.03888,1.0400604
2025-01-29 15:45:00,1.03886,1.03901,1.03841,1.03843,1.0399950000000002
2025-01-29 15:50:00,1.03842,1.03887,1.03822,1.03876,1.0399422
2025-01-29 15:55:00,1.03874,1.03895,1.03853,1.03874,1.0398962
2025-01-29 16:00:00,1.03877,1.03911,1.03864,1.039,1.0398631999999999
2025-01-29 16:05:00,1.03899,1.03954,1.03899,1.0395,1.0398456
2025-01-29 16:10:00,1.0395,1.03972,1.03937,1.03963,1.0398294000000001
2025-01-29 16:15:00,1.03966,1.03985,1.03959,1.03977,1.0398202
2025-01-29 16:20:00,1.03977,1.03991,1.03954,1.03988,1.039821
2025-01-29 16:25:00,1.03987,1.03991,1.03953,1.03966,1.0398172
2025-01-29 16:30:00,1.03969,1.03996,1.03947,1.03948,1.0398032000000001
2025-01-29 16:35:00,1.03948,1.03981,1.0392,1.03967,1.0397880000000002
2025-01-29 16:40:00,1.03972,1.03991,1.0395,1.03967,1.0397666
2025-01-29 16:45:00,1.03967,1.04005,1.03947,1.0395,1.0397516
2025-01-29 16:50:00,1.03951,1.03983,1.03936,1.03956,1.0397392
2025-01-29 16:55:00,1.03956,1.04015,1.03945,1.0401,1.0397382
2025-01-29 17:00:00,1.04011,1.04013,1.03945,1.03992,1.0397356
2025-01-29 17:05:00,1.03994,1.04017,1.03956,1.04013,1.0397312
2025-01-29 17:10:00,1.04014,1.04066,1.04008,1.04056,1.0397348000000002
2025-01-29 17:15:00,1.04056,1.04114,1.04055,1.04087,1.0397444
2025-01-29 17:20:00,1.04086,1.04098,1.04059,1.04063,1.0397426
2025-01-29 17:25:00,1.04059,1.04085,1.04055,1.04067,1.0397456
2025-01-29 17:30:00,1.04068,1.0411,1.04067,1.04102,1.0397572000000002
2025-01-29 17:35:00,1.04101,1.0415,1.0408,1.0415,1.0397758000000001
2025-01-29 17:40:00,1.04149,1.04267,1.04126,1.0425200000000001,1.0398158
2025-01-29 17:45:00,1.0425,1.0427,1.04192,1.04226,1.0398608
2025-01-29 17:50:00,1.04225,1.04251,1.04176,1.04184,1.0398976
2025-01-29 17:55:00,1.04184,1.04226,1.0417,1.04193,1.0399368
2025-01-29 18:00:00,1.04192,1.04239,1.0416,1.04219,1.0399818
2025-01-29 18:05:00,1.04219,1.04226,1.04116,1.04124,1.0400036
2025-01-29 18:10:00,1.04117,1.04187,1.04114,1.04172,1.0400324
2025-01-29 18:15:00,1.04173,1.04198,1.04149,1.04176,1.0400648
2025-01-29 18:20:00,1.04177,1.04198,1.04144,1.04169,1.0401012
2025-01-29 18:25:00,1.0417,1.0419100000000001,1.04145,1.0417399999999999,1.0401407999999999
2025-01-29 18:30:00,1.0417399999999999,1.04198,1.04173,1.04189,1.0401852
2025-01-29 18:35:00,1.04189,1.04219,1.04156,1.04164,1.040227
2025-01-29 18:40:00,1.04164,1.04178,1.04157,1.0416,1.0402624
2025-01-29 18:45:00,1.0416,1.04177,1.04134,1.04177,1.0402966
2025-01-29 18:50:00,1.04177,1.04195,1.04146,1.04162,1.0403238000000001
2025-01-29 18:55:00,1.04162,1.04184,1.04147,1.04158,1.0403536000000002
2025-01-29 19:00:00,1.04157,1.04264,1.04153,1.04259,1.0404018
2025-01-29 19:05:00,1.04259,1.04266,1.0422,1.04224,1.0404385999999999
2025-01-29 19:10:00,1.04222,1.04256,1.0421,1.04256,1.0404862
2025-01-29 19:15:00,1.04257,1.04282,1.04239,1.04239,1.0405416
2025-01-29 19:20:00,1.04238,1.04283,1.04238,1.04253,1.0406084
2025-01-29 19:25:00,1.04253,1.04281,1.04206,1.04225,1.0406807999999999
2025-01-29 19:30:00,1.04226,1.0424,1.0419,1.04194,1.0407494
2025-01-29 19:35:00,1.04194,1.04199,1.04164,1.04182,1.040811
2025-01-29 19:40:00,1.04184,1.04221,1.0417399999999999,1.0422,1.040882
2025-01-29 19:45:00,1.04219,1.04234,1.04205,1.04227,1.0409462
2025-01-29 19:50:00,1.04226,1.0423,1.04197,1.04211,1.0410108
2025-01-29 19:55:00,1.04213,1.04222,1.04202,1.04212,1.0410846
2025-01-29 20:00:00,1.04214,1.04214,1.04153,1.04208,1.041151
2025-01-29 20:05:00,1.04209,1.04232,1.04168,1.04224,1.041221
2025-01-29 20:10:00,1.04223,1.04232,1.04207,1.04229,1.0412868
2025-01-29 20:15:00,1.04229,1.04237,1.04214,1.04236,1.041344
2025-01-29 20:20:00,1.04236,1.04239,1.04201,1.04222,1.0413957999999999
2025-01-29 20:25:00,1.04225,1.04244,1.04223,1.04232,1.0414468
2025-01-29 20:30:00,1.04229,1.04243,1.04221,1.04236,1.0414964
2025-01-29 20:35:00,1.04236,1.04236,1.04212,1.04212,1.0415455999999998
2025-01-29 20:40:00,1.04218,1.0423,1.042,1.04216,1.0415992
2025-01-29 20:45:00,1.04213,1.04219,1.04184,1.04187,1.0416432
2025-01-29 20:50:00,1.04187,1.04187,1.04157,1.04167,1.0416832
2025-01-29 20:55:00,1.04168,1.04205,1.04162,1.04186,1.0417304
2025-01-29 21:00:00,1.04202,1.04225,1.03988,1.04031,1.0417454
2025-01-29 21:05:00,1.04025,1.04036,1.03928,1.04006,1.0417446
2025-01-29 21:10:00,1.04005,1.04053,1.03934,1.04046,1.0417554
2025-01-29 21:15:00,1.04051,1.04054,1.03953,1.04001,1.041753
2025-01-29 21:20:00,1.04,1.04054,1.03996,1.04038,1.0417493999999998
2025-01-29 21:25:00,1.04038,1.04038,1.03954,1.03967,1.0417254
2025-01-29 21:30:00,1.03963,1.04067,1.0393,1.04025,1.0417178
2025-01-29 21:35:00,1.04022,1.04147,1.03882,1.04136,1.0417315999999999
2025-01-29 21:40:00,1.04136,1.04233,1.04129,1.04228,1.0417568
2025-01-29 21:45:00,1.04231,1.0423499999999999,1.04147,1.04147,1.0417562
2025-01-29 21:50:00,1.04145,1.04287,1.04137,1.04211,1.0417480000000001
2025-01-29 21:55:00,1.0421,1.04262,1.04127,1.04163,1.0417353999999999
2025-01-29 22:00:00,1.04159,1.042,1.04132,1.0415,1.0417286
2025-01-29 22:05:00,1.0415,1.04208,1.04141,1.04184,1.0417268
2025-01-29 22:10:00,1.04183,1.04253,1.04041,1.04195,1.0417219999999998
2025-01-29 22:15:00,1.0419,1.04208,1.04115,1.04157,1.0417286
2025-01-29 22:20:00,1.04158,1.04247,1.04158,1.04219,1.041738
2025-01-29 22:25:00,1.04219,1.04222,1.04146,1.04149,1.0417326
2025-01-29 22:30:00,1.0415,1.0416,1.04118,1.04137,1.0417262
2025-01-29 22:35:00,1.04137,1.0415,1.04106,1.0411,1.0417134
2025-01-29 22:40:00,1.04117,1.04148,1.04097,1.04097,1.041695
2025-01-29 22:45:00,1.04094,1.04105,1.0406,1.04085,1.0416792
2025-01-29 22:50:00,1.04085,1.04131,1.04069,1.04121,1.0416714
2025-01-29 22:55:00,1.04124,1.04131,1.04103,1.04104,1.0416568000000002
2025-01-29 23:00:00,1.04102,1.04121,1.04089,1.04097,1.0416438000000001
2025-01-29 23:05:00,1.04097,1.0413000000000001,1.04096,1.04129,1.0416379999999998
2025-01-29 23:10:00,1.04129,1.04167,1.04129,1.04165,1.0416192000000002
2025-01-29 23:15:00,1.04165,1.04188,1.04152,1.04171,1.0416086
2025-01-29 23:20:00,1.04173,1.04173,1.04158,1.04165,1.0415904
2025-01-29 23:25:00,1.04164,1.0419,1.04157,1.04179,1.0415784000000001
2025-01-29 23:30:00,1.04179,1.04185,1.04142,1.04157,1.0415592
2025-01-29 23:35:00,1.04152,1.04152,1.04134,1.04141,1.0415424
2025-01-29 23:40:00,1.04141,1.04168,1.04137,1.04167,1.041537
2025-01-29 23:45:00,1.04167,1.04188,1.04167,1.04187,1.041538
2025-01-29 23:50:00,1.04188,1.04215,1.04188,1.04214,1.0415368
2025-01-29 23:55:00,1.04206,1.04214,1.04184,1.04202,1.0415318
2025-01-30 00:00:00,1.04176,1.04192,1.04169,1.04169,1.0415234
2025-01-30 00:05:00,1.04166,1.04169,1.04149,1.04165,1.041514
2025-01-30 00:10:00,1.0416,1.0417399999999999,1.04146,1.04163,1.0415050000000001
2025-01-30 00:15:00,1.04166,1.04179,1.04151,1.04155,1.0414912
2025-01-30 00:20:00,1.04157,1.04185,1.04157,1.04185,1.0414824
2025-01-30 00:25:00,1.04185,1.04204,1.04185,1.04204,1.041476
2025-01-30 00:30:00,1.04198,1.04206,1.04198,1.04205,1.0414726
2025-01-30 00:35:00,1.04202,1.04213,1.04195,1.04202,1.0414666000000001
2025-01-30 00:40:00,1.04205,1.04205,1.04193,1.04199,1.0414592
2025-01-30 00:45:00,1.04199,1.042,1.0419100000000001,1.04196,1.041456
2025-01-30 00:50:00,1.04202,1.0421,1.04188,1.04206,1.0414539999999999
2025-01-30 00:55:00,1.04207,1.04209,1.04205,1.04205,1.0414576
2025-01-30 01:00:00,1.042,1.04225,1.04199,1.04213,1.0414668
2025-01-30 01:05:00,1.04216,1.0422,1.04209,1.04209,1.0414714
2025-01-30 01:10:00,1.0421,1.0421,1.04179,1.04192,1.0415036
2025-01-30 01:15:00,1.04193,1.04212,1.04193,1.04212,1.0415447999999998
2025-01-30 01:20:00,1.04212,1.04218,1.04207,1.04217,1.041579
2025-01-30 01:25:00,1.04216,1.04219,1.04213,1.04219,1.0416226
2025-01-30 01:30:00,1.04217,1.0422,1.04212,1.04217,1.0416584
2025-01-30 01:35:00,1.04217,1.04255,1.04211,1.04236,1.0417122
2025-01-30 01:40:00,1.0423499999999999,1.0426,1.04234,1.04257,1.0417586
2025-01-30 01:45:00,1.04256,1.04273,1.04254,1.04264,1.0417842
2025-01-30 01:50:00,1.04267,1.0427,1.04249,1.0425,1.0417886
2025-01-30 01:55:00,1.04248,1.04255,1.04242,1.04245,1.0418082
2025-01-30 02:00:00,1.04245,1.04254,1.04238,1.04254,1.0418168
2025-01-30 02:05:00,1.04254,1.04281,1.04253,1.04279,1.04184
2025-01-30 02:10:00,1.04279,1.04283,1.04271,1.04276,1.0418652
2025-01-30 02:15:00,1.04276,1.04282,1.04267,1.04279,1.0418842000000001
2025-01-30 02:20:00,1.04279,1.04288,1.04271,1.04275,1.0419002
2025-01-30 02:25:00,1.04273,1.04276,1.04262,1.0427,1.0419228
2025-01-30 02:30:00,1.04269,1.04271,1.04249,1.04249,1.0419288
2025-01-30 02:35:00,1.0425,1.0426,1.0425,1.04259,1.0419508
2025-01-30 02:40:00,1.04259,1.0427,1.04254,1.0427,1.0419774
2025-01-30 02:45:00,1.04271,1.04275,1.04259,1.04267,1.0420088
2025-01-30 02:50:00,1.04268,1.04274,1.0425200000000001,1.04265,1.0420424
2025-01-30 02:55:00,1.04264,1.04264,1.04249,1.0426,1.0420774
2025-01-30 03:00:00,1.04258,1.0426,1.04212,1.04214,1.042096
2025-01-30 03:05:00,1.04214,1.04226,1.04202,1.04221,1.0421194
2025-01-30 03:10:00,1.04224,1.0423,1.0421,1.04229,1.0421458
2025-01-30 03:15:00,1.04228,1.0423,1.04205,1.04211,1.0421622000000001
2025-01-30 03:20:00,1.04211,1.04214,1.0419,1.04196,1.0421684
2025-01-30 03:25:00,1.04197,1.04217,1.04192,1.04205,1.0421752
2025-01-30 03:30:00,1.04206,1.04222,1.04195,1.04216,1.0421854
2025-01-30 03:35:00,1.04216,1.04223,1.04213,1.0422,1.0421936
2025-01-30 03:40:00,1.04221,1.04222,1.04205,1.04212,1.0422046
2025-01-30 03:45:00,1.04213,1.04218,1.0421,1.04212,1.0422188
2025-01-30 03:50:00,1.04213,1.0422,1.04204,1.04218,1.042229
2025-01-30 03:55:00,1.04219,1.04221,1.04198,1.042,1.0422316
2025-01-30 04:00:00,1.042,1.04214,1.04199,1.0421,1.0422308
2025-01-30 04:05:00,1.0421,1.04251,1.0421,1.04247,1.0422398000000002
2025-01-30 04:10:00,1.04247,1.04261,1.0424,1.04261,1.0422582
2025-01-30 04:15:00,1.0426,1.04267,1.04241,1.04266,1.0422784
2025-01-30 04:20:00,1.04266,1.04266,1.0423,1.04234,1.0422926
2025-01-30 04:25:00,1.04233,1.04239,1.04217,1.04239,1.0423094
2025-01-30 04:30:00,1.04239,1.04244,1.04227,1.04239,1.0423202
2025-01-30 04:35:00,1.04238,1.04239,1.04217,1.04218,1.0423229999999999
2025-01-30 04:40:00,1.04219,1.04243,1.04217,1.04242,1.0423304
2025-01-30 04:45:00,1.04242,1.04244,1.04227,1.0423,1.042336
2025-01-30 04:50:00,1.04228,1.04253,1.04227,1.04251,1.0423464
2025-01-30 04:55:00,1.0425200000000001,1.0425200000000001,1.04225,1.0423,1.0423532
2025-01-30 05:00:00,1.04229,1.04237,1.04222,1.04234,1.0423588000000001
2025-01-30 05:05:00,1.0423499999999999,1.04244,1.04227,1.04239,1.0423656
2025-01-30 05:10:00,1.0424,1.04244,1.0423499999999999,1.04244,1.0423718
2025-01-30 05:15:00,1.04242,1.04254,1.04239,1.04248,1.0423796
2025-01-30 05:20:00,1.04248,1.04264,1.04242,1.04244,1.0423900000000001
2025-01-30 05:25:00,1.04246,1.0425,1.04243,1.04249,1.0423974
2025-01-30 05:30:00,1.0425200000000001,1.04259,1.04242,1.04243,1.0424026
2025-01-30 05:35:00,1.04243,1.04255,1.04223,1.04251,1.042409
2025-01-30 05:40:00,1.0425200000000001,1.04258,1.0425,1.04254,1.0424164
2025-01-30 05:45:00,1.04254,1.04255,1.04238,1.04249,1.042419
2025-01-30 05:50:00,1.0425,1.04259,1.04245,1.04253,1.0424182
2025-01-30 05:55:00,1.04254,1.04257,1.04247,1.04253,1.042416
2025-01-30 06:00:00,1.0425,1.04273,1.04249,1.04257,1.0424174
2025-01-30 06:05:00,1.04258,1.04274,1.04258,1.04266,1.0424216
2025-01-30 06:10:00,1.04266,1.04272,1.04253,1.04271,1.0424250000000002
2025-01-30 06:15:00,1.0427,1.0427,1.04248,1.04256,1.0424204
2025-01-30 06:20:00,1.04256,1.04262,1.04247,1.0425,1.0424152
2025-01-30 06:25:00,1.04249,1.0425,1.04231,1.04237,1.0424068
2025-01-30 06:30:00,1.04236,1.04237,1.04201,1.04208,1.0423934
2025-01-30 06:35:00,1.04209,1.04214,1.04187,1.04193,1.042378
2025-01-30 06:40:00,1.04192,1.04195,1.04176,1.04193,1.0423668
2025-01-30 06:45:00,1.04195,1.04202,1.04177,1.04187,1.0423524
2025-01-30 06:50:00,1.04186,1.042,1.04186,1.04196,1.0423376
2025-01-30 06:55:00,1.04195,1.04199,1.04182,1.04189,1.042322
2025-01-30 07:00:00,1.04189,1.04212,1.0418,1.04197,1.0423084
2025-01-30 07:05:00,1.04197,1.04199,1.04179,1.04188,1.042294
2025-01-30 07:10:00,1.04187,1.04188,1.04175,1.04188,1.0422888
2025-01-30 07:15:00,1.0419100000000001,1.04198,1.04188,1.04189,1.0422824
2025-01-30 07:20:00,1.04189,1.0419,1.04177,1.04188,1.0422742
2025-01-30 07:25:00,1.04188,1.04202,1.04187,1.042,1.0422719999999999
2025-01-30 07:30:00,1.04201,1.04215,1.04199,1.04214,1.0422756
2025-01-30 07:35:00,1.04213,1.04215,1.0419100000000001,1.04198,1.0422742
2025-01-30 07:40:00,1.04199,1.04209,1.04182,1.04187,1.0422684000000002
2025-01-30 07:45:00,1.04187,1.04195,1.04177,1.04185,1.0422614000000001
2025-01-30 07:50:00,1.04185,1.04204,1.04182,1.04202,1.0422593999999998
2025-01-30 07:55:00,1.04203,1.0422,1.04197,1.04217,1.0422604
2025-01-30 08:00:00,1.04218,1.04226,1.04197,1.04204,1.0422576
2025-01-30 08:05:00,1.04203,1.04215,1.04196,1.04196,1.0422568
2025-01-30 08:10:00,1.04195,1.04208,1.04166,1.04173,1.0422494
2025-01-30 08:15:00,1.04173,1.04188,1.0417,1.04172,1.0422344
2025-01-30 08:20:00,1.04172,1.0418,1.04156,1.04164,1.0422150000000001
2025-01-30 08:25:00,1.04164,1.0417,1.04136,1.04145,1.0421908
2025-01-30 08:30:00,1.04145,1.04152,1.04119,1.04124,1.0421688
2025-01-30 08:35:00,1.04122,1.04128,1.04107,1.04125,1.042146
2025-01-30 08:40:00,1.04126,1.04149,1.04126,1.04129,1.0421239999999998
2025-01-30 08:45:00,1.04129,1.04138,1.04117,1.04128,1.042106
2025-01-30 08:50:00,1.04138,1.04148,1.04128,1.04145,1.0420866000000002
2025-01-30 08:55:00,1.0414,1.04142,1.04123,1.04138,1.0420682
2025-01-30 09:00:00,1.04138,1.04139,1.04109,1.04112,1.0420403999999999
2025-01-30 09:05:00,1.04112,1.04128,1.04093,1.04108,1.042016
2025-01-30 09:10:00,1.04106,1.04135,1.04099,1.04129,1.041995
2025-01-30 09:15:00,1.04128,1.04131,1.0411299999999999,1.04125,1.0419722
2025-01-30 09:20:00,1.04124,1.04149,1.04118,1.04119,1.0419472
2025-01-30 09:25:00,1.04115,1.04156,1.04104,1.04144,1.0419264
2025-01-30 09:30:00,1.04143,1.04158,1.04126,1.04142,1.041906
2025-01-30 09:35:00,1.04142,1.04157,1.04137,1.04145,1.0418852
2025-01-30 09:40:00,1.04144,1.04207,1.04144,1.04202,1.0418770000000002
2025-01-30 09:45:00,1.04202,1.04203,1.0417399999999999,1.04184,1.0418636000000001
2025-01-30 09:50:00,1.04184,1.04212,1.04184,1.04212,1.0418551999999999
2025-01-30 09:55:00,1.04211,1.04237,1.04209,1.04232,1.0418517999999999
2025-01-30 10:00:00,1.04259,1.04288,1.04176,1.04242,1.0418496
2025-01-30 10:05:00,1.04236,1.0425,1.04203,1.04219,1.0418428
2025-01-30 10:10:00,1.04218,1.04246,1.04196,1.04203,1.041832
2025-01-30 10:15:00,1.04201,1.04216,1.04177,1.04214,1.0418216
2025-01-30 10:20:00,1.04213,1.0424,1.04205,1.04227,1.0418127999999998
2025-01-30 10:25:00,1.04225,1.04243,1.04213,1.04238,1.0418092
2025-01-30 10:30:00,1.0423499999999999,1.04239,1.04192,1.04228,1.0418048
2025-01-30 10:35:00,1.04227,1.04238,1.04193,1.04193,1.041796
2025-01-30 10:40:00,1.04193,1.04222,1.04161,1.0421,1.0417964
2025-01-30 10:45:00,1.0421,1.04239,1.04193,1.04239,1.0418056
2025-01-30 10:50:00,1.0424,1.0424,1.0419100000000001,1.04198,1.0418066000000001
2025-01-30 10:55:00,1.04198,1.04217,1.04187,1.04216,1.0418124
2025-01-30 11:00:00,1.04218,1.04223,1.04031,1.04048,1.0417828
2025-01-30 11:05:00,1.04048,1.04086,1.0403,1.04059,1.0417568
2025-01-30 11:10:00,1.04058,1.04096,1.04045,1.04096,1.0417366
2025-01-30 11:15:00,1.04097,1.04122,1.0409,1.04122,1.0417234
2025-01-30 11:20:00,1.04124,1.04133,1.04048,1.04054,1.0416966
2025-01-30 11:25:00,1.04054,1.04084,1.04034,1.04084,1.0416756
2025-01-30 11:30:00,1.04084,1.0411299999999999,1.04076,1.0411299999999999,1.0416606
2025-01-30 11:35:00,1.04114,1.04115,1.04034,1.04035,1.0416276
2025-01-30 11:40:00,1.04035,1.04065,1.0402,1.04053,1.0415954
2025-01-30 11:45:00,1.04055,1.04069,1.04046,1.0406,1.0415678
2025-01-30 11:50:00,1.0406,1.04085,1.04052,1.04062,1.0415428
2025-01-30 11:55:00,1.04059,1.04081,1.0405,1.04074,1.0415206000000001
2025-01-30 12:00:00,1.04072,1.04081,1.04034,1.04038,1.0414878
2025-01-30 12:05:00,1.04035,1.04081,1.04032,1.04076,1.0414596
2025-01-30 12:10:00,1.04075,1.04077,1.04046,1.0407,1.0414328
2025-01-30 12:15:00,1.04068,1.04092,1.04055,1.04061,1.0414058
2025-01-30 12:20:00,1.04061,1.0411,1.04047,1.04105,1.0413922
2025-01-30 12:25:00,1.04105,1.04115,1.04081,1.04098,1.0413774
2025-01-30 12:30:00,1.04097,1.04107,1.04081,1.04104,1.0413653999999999
2025-01-30 12:35:00,1.04101,1.04109,1.04081,1.04092,1.0413548
2025-01-30 12:40:00,1.04091,1.0412,1.0406,1.04061,1.0413421999999999
2025-01-30 12:45:00,1.0406,1.04064,1.04039,1.04042,1.0413256
2025-01-30 12:50:00,1.04041,1.04041,1.03958,1.04009,1.0413016
2025-01-30 12:55:00,1.04009,1.04021,1.03999,1.04006,1.0412772000000001
2025-01-30 13:00:00,1.04005,1.04005,1.03949,1.03957,1.0412396
2025-01-30 13:05:00,1.03956,1.03967,1.03939,1.0394,1.0412000000000001
2025-01-30 13:10:00,1.03939,1.03962,1.03928,1.03934,1.0411644000000002
2025-01-30 13:15:00,1.03935,1.03977,1.03928,1.03965,1.0411358
2025-01-30 13:20:00,1.03959,1.03961,1.03919,1.0393,1.041096
2025-01-30 13:25:00,1.0393,1.03942,1.03915,1.03942,1.0410594
2025-01-30 13:30:00,1.03942,1.03968,1.03942,1.0396,1.0410276
2025-01-30 13:35:00,1.03957,1.03983,1.03945,1.03981,1.040995
2025-01-30 13:40:00,1.03979,1.03998,1.03964,1.03983,1.0409632
2025-01-30 13:45:00,1.03982,1.03994,1.03955,1.03964,1.040927
2025-01-30 13:50:00,1.03964,1.03968,1.03947,1.03966,1.0408798
2025-01-30 13:55:00,1.03966,1.03971,1.03912,1.03917,1.0408264
2025-01-30 14:00:00,1.03917,1.0394,1.03901,1.03922,1.0407684000000001
2025-01-30 14:05:00,1.03923,1.03955,1.0392,1.03951,1.0407122000000002
2025-01-30 14:10:00,1.03951,1.03957,1.03932,1.03943,1.0406524
2025-01-30 14:15:00,1.03939,1.03976,1.03932,1.03967,1.040602
2025-01-30 14:20:00,1.03967,1.03987,1.03948,1.03986,1.0405586
2025-01-30 14:25:00,1.03986,1.0401,1.0398,1.0401,1.0405178
2025-01-30 14:30:00,1.04013,1.04014,1.0398,1.0399,1.0404704
2025-01-30 14:35:00,1.0399,1.04013,1.03986,1.03993,1.0404214
2025-01-30 14:40:00,1.03995,1.03999,1.03954,1.03999,1.0403756000000002
2025-01-30 14:45:00,1.03999,1.04039,1.03994,1.04035,1.0403440000000002
2025-01-30 14:50:00,1.04035,1.04058,1.04034,1.04051,1.0403121999999998
2025-01-30 14:55:00,1.04053,1.04054,1.0402,1.04033,1.040271
2025-01-30 15:00:00,1.04034,1.04053,1.04013,1.04044,1.0402402
2025-01-30 15:05:00,1.04043,1.04055,1.04023,1.04023,1.0402016
2025-01-30 15:10:00,1.04023,1.04053,1.04018,1.0405,1.040202
2025-01-30 15:15:00,1.04043,1.04089,1.04031,1.04046,1.0401993999999999
2025-01-30 15:20:00,1.04047,1.04142,1.04047,1.0413000000000001,1.0402062
2025-01-30 15:25:00,1.04129,1.04202,1.04115,1.04147,1.0402112
2025-01-30 15:30:00,1.04128,1.04155,1.0402,1.04096,1.0402196
2025-01-30 15:35:00,1.04098,1.04133,1.04053,1.04127,1.0402282
2025-01-30 15:40:00,1.04127,1.04198,1.04109,1.04149,1.0402354
2025-01-30 15:45:00,1.04147,1.04256,1.04147,1.0422,1.0402724
2025-01-30 15:50:00,1.04218,1.04344,1.04215,1.04254,1.0403126
2025-01-30 15:55:00,1.04261,1.04598,1.04261,1.04571,1.0404148
